image_path,filename,split,label,label_name,mean_intensity,std_intensity,min_intensity,max_intensity,median_intensity,q25_intensity,q75_intensity,iqr_intensity,hist_bin_0,hist_bin_1,hist_bin_2,hist_bin_3,hist_bin_4,hist_bin_5,hist_bin_6,hist_bin_7
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7458.jpeg,cast_ok_0_7458.jpeg,train,0,OK,156.73841857910156,59.31768798828125,0.0,255.0,169.0,136.0,203.0,67.0,0.08166666328907013,0.0415777787566185,0.03114444389939308,0.06901111453771591,0.1483222246170044,0.2978000044822693,0.304833322763443,0.025644443929195404
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7459.jpeg,cast_ok_0_7459.jpeg,train,0,OK,138.9036407470703,59.456241607666016,0.0,250.0,155.0,119.0,186.0,67.0,0.11897777765989304,0.04216666519641876,0.03718888759613037,0.1156555563211441,0.22669999301433563,0.2940555512905121,0.15912222862243652,0.0061333333142101765
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7463.jpeg,cast_ok_0_7463.jpeg,train,0,OK,131.810791015625,54.67512512207031,0.0,255.0,154.0,128.0,165.0,37.0,0.15066666901111603,0.02181111089885235,0.021933333948254585,0.05272222310304642,0.39660000801086426,0.3404333293437958,0.01556666661053896,0.00026666666963137686
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7464.jpeg,cast_ok_0_7464.jpeg,train,0,OK,141.17324829101562,63.30445098876953,0.0,255.0,159.0,111.0,190.0,79.0,0.1256222277879715,0.03423333168029785,0.04377777874469757,0.11061111092567444,0.18614444136619568,0.2636222243309021,0.19508889317512512,0.04089999943971634
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7465.jpeg,cast_ok_0_7465.jpeg,train,0,OK,158.41397094726562,66.62123107910156,0.0,254.0,191.0,149.0,201.0,52.0,0.11346666514873505,0.0640999972820282,0.021977778524160385,0.025511110201478004,0.052577778697013855,0.23106667399406433,0.47717776894569397,0.014122222550213337
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7469.jpeg,cast_ok_0_7469.jpeg,train,0,OK,154.65664672851562,66.0042495727539,0.0,255.0,169.0,136.0,210.0,74.0,0.11638888716697693,0.035644445568323135,0.03211111202836037,0.046122223138809204,0.22455555200576782,0.25887778401374817,0.13263332843780518,0.1536666601896286
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7473.jpeg,cast_ok_0_7473.jpeg,train,0,OK,151.4687957763672,61.62294006347656,2.0,255.0,172.0,124.0,200.0,76.0,0.10193333029747009,0.04320000112056732,0.032099999487400055,0.08452222496271133,0.14286667108535767,0.2728666663169861,0.31290000677108765,0.009611111134290695
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7476.jpeg,cast_ok_0_7476.jpeg,train,0,OK,131.91165161132812,54.70771408081055,0.0,250.0,154.0,128.0,165.0,37.0,0.15094444155693054,0.0214111115783453,0.022155554965138435,0.054855555295944214,0.36515554785728455,0.3731555640697479,0.012033333070576191,0.0002888888993766159
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7477.jpeg,cast_ok_0_7477.jpeg,train,0,OK,141.96324157714844,60.82077407836914,0.0,253.0,163.0,134.0,182.0,48.0,0.1372777819633484,0.025155555456876755,0.027211111038923264,0.04072222113609314,0.23399999737739563,0.412588894367218,0.11868888884782791,0.004355555400252342
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7487.jpeg,cast_ok_0_7487.jpeg,train,0,OK,150.63792419433594,63.65836715698242,0.0,255.0,171.0,122.0,197.0,75.0,0.10891111195087433,0.04187777638435364,0.03288888931274414,0.0825333297252655,0.17409999668598175,0.2703000009059906,0.2324666678905487,0.056922223418951035
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_749.jpeg,cast_ok_0_749.jpeg,train,0,OK,158.0387725830078,63.44636535644531,0.0,255.0,179.0,122.0,206.0,84.0,0.07885555922985077,0.05294444411993027,0.05138888955116272,0.07987777888774872,0.10823333263397217,0.23199999332427979,0.2925444543361664,0.10415555536746979
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7491.jpeg,cast_ok_0_7491.jpeg,train,0,OK,141.5728302001953,63.516632080078125,0.0,255.0,156.0,111.0,190.0,79.0,0.12576666474342346,0.033533334732055664,0.04430000111460686,0.1095111146569252,0.22095555067062378,0.24325555562973022,0.1784222275018692,0.04425555467605591
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7493.jpeg,cast_ok_0_7493.jpeg,train,0,OK,154.8332977294922,61.410064697265625,0.0,254.0,172.0,128.0,202.0,74.0,0.09245555847883224,0.03881110996007919,0.034122221171855927,0.0833333358168602,0.14758889377117157,0.2606666684150696,0.3125777840614319,0.030444445088505745
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7494.jpeg,cast_ok_0_7494.jpeg,train,0,OK,138.43858337402344,62.802146911621094,0.0,254.0,161.0,126.0,181.0,55.0,0.15129999816417694,0.029455555602908134,0.02836666628718376,0.04478888958692551,0.23224444687366486,0.37146666646003723,0.13828888535499573,0.004088888876140118
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_75.jpeg,cast_ok_0_75.jpeg,train,0,OK,150.960205078125,61.50852584838867,3.0,255.0,169.0,123.0,201.0,78.0,0.10243333131074905,0.04243333265185356,0.03287777677178383,0.08738888800144196,0.13513332605361938,0.2649444341659546,0.3267333209514618,0.008055555634200573
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_750.jpeg,cast_ok_0_750.jpeg,train,0,OK,154.53541564941406,65.30364990234375,0.0,255.0,174.0,125.0,204.0,79.0,0.10768888890743256,0.041011109948158264,0.03194444626569748,0.07559999823570251,0.1500111073255539,0.24016666412353516,0.26811110973358154,0.085466668009758
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7501.jpeg,cast_ok_0_7501.jpeg,train,0,OK,157.0855712890625,59.46388626098633,2.0,255.0,170.0,137.0,202.0,65.0,0.08273333311080933,0.04008888825774193,0.031388889998197556,0.06776666641235352,0.14193333685398102,0.31310001015663147,0.29395556449890137,0.02903333306312561
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7507.jpeg,cast_ok_0_7507.jpeg,train,0,OK,138.5275115966797,56.73845291137695,0.0,251.0,162.0,133.0,173.0,40.0,0.1458333283662796,0.019899999722838402,0.020544445142149925,0.04408888891339302,0.2213333398103714,0.4827111065387726,0.0652666687965393,0.00032222221489064395
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_751.jpeg,cast_ok_0_751.jpeg,train,0,OK,142.4014892578125,63.65852355957031,0.0,255.0,159.0,112.0,190.0,78.0,0.1256333291530609,0.03334444388747215,0.04405555501580238,0.10838888585567474,0.19486667215824127,0.25484445691108704,0.19421111047267914,0.04465555399656296
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7511.jpeg,cast_ok_0_7511.jpeg,train,0,OK,154.63291931152344,66.03784942626953,0.0,255.0,169.0,136.0,210.0,74.0,0.11708889156579971,0.03542222082614899,0.03150000050663948,0.04628888890147209,0.21744444966316223,0.2661333382129669,0.13324443995952606,0.1528777778148651
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7513.jpeg,cast_ok_0_7513.jpeg,train,0,OK,151.06854248046875,61.60138702392578,0.0,255.0,170.0,123.0,199.0,76.0,0.10317777842283249,0.04185555502772331,0.03257777914404869,0.08634444326162338,0.13531111180782318,0.2791222333908081,0.3128777742385864,0.008733333088457584
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7515.jpeg,cast_ok_0_7515.jpeg,train,0,OK,142.26324462890625,63.690765380859375,0.0,255.0,156.0,112.0,190.0,78.0,0.12521110475063324,0.03440000116825104,0.042488887906074524,0.10876666754484177,0.21899999678134918,0.25029999017715454,0.1733333319425583,0.04650000110268593
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7517.jpeg,cast_ok_0_7517.jpeg,train,0,OK,157.0708465576172,63.04971694946289,1.0,252.0,176.0,121.0,205.0,84.0,0.07881110906600952,0.053155556321144104,0.052177779376506805,0.08036666363477707,0.10978888720273972,0.24772222340106964,0.29395556449890137,0.08402222394943237
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7519.jpeg,cast_ok_0_7519.jpeg,train,0,OK,153.70303344726562,65.19478607177734,0.0,255.0,171.0,124.0,205.0,81.0,0.10783333331346512,0.04132222384214401,0.032600000500679016,0.07533333450555801,0.17355555295944214,0.21497777104377747,0.271699994802475,0.08267777413129807
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_752.jpeg,cast_ok_0_752.jpeg,train,0,OK,140.70484924316406,62.984291076660156,0.0,255.0,153.0,111.0,188.0,77.0,0.12582221627235413,0.03442222252488136,0.043477777391672134,0.11047777533531189,0.2300666719675064,0.2526666522026062,0.16278888285160065,0.04027777910232544
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7524.jpeg,cast_ok_0_7524.jpeg,train,0,OK,141.62745666503906,63.41251754760742,0.0,254.0,155.0,111.0,189.0,78.0,0.12586666643619537,0.0340999998152256,0.04432222247123718,0.1114666685461998,0.21285556256771088,0.26054444909095764,0.1679999977350235,0.04284444451332092
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7526.jpeg,cast_ok_0_7526.jpeg,train,0,OK,142.1688232421875,61.130653381347656,0.0,255.0,156.0,121.0,190.0,69.0,0.11846666783094406,0.04143333435058594,0.03638888895511627,0.09109999984502792,0.23716667294502258,0.2493777722120285,0.214555561542511,0.011511110700666904
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7529.jpeg,cast_ok_0_7529.jpeg,train,0,OK,151.73866271972656,65.78739166259766,0.0,255.0,165.0,128.0,207.0,79.0,0.1181444451212883,0.03785555437207222,0.03372222185134888,0.05598888918757439,0.19758889079093933,0.2838999927043915,0.13494443893432617,0.13785555958747864
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7531.jpeg,cast_ok_0_7531.jpeg,train,0,OK,140.09796142578125,59.99542236328125,0.0,255.0,161.0,133.0,179.0,46.0,0.13765555620193481,0.025822222232818604,0.026577778160572052,0.04364444315433502,0.2575888931751251,0.4032333195209503,0.10248889029026031,0.002988888882100582
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7534.jpeg,cast_ok_0_7534.jpeg,train,0,OK,151.6658935546875,65.72547149658203,0.0,255.0,169.0,128.0,207.0,79.0,0.11755555868148804,0.03822222352027893,0.034155555069446564,0.05731111019849777,0.20943333208560944,0.2711666524410248,0.13878889381885529,0.133366659283638
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7543.jpeg,cast_ok_0_7543.jpeg,train,0,OK,140.2279052734375,60.07975769042969,0.0,248.0,155.0,120.0,188.0,68.0,0.11851111054420471,0.04188888892531395,0.03718888759613037,0.09941110759973526,0.24051110446453094,0.2652888894081116,0.1890999972820282,0.008100000210106373
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7546.jpeg,cast_ok_0_7546.jpeg,train,0,OK,157.85595703125,63.05701446533203,0.0,254.0,178.0,122.0,205.0,83.0,0.07742222398519516,0.05406666547060013,0.05066666752099991,0.08077777922153473,0.10729999840259552,0.24476666748523712,0.28227776288986206,0.10272222012281418
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7547.jpeg,cast_ok_0_7547.jpeg,train,0,OK,153.93145751953125,65.56040954589844,0.0,254.0,167.0,136.0,209.0,73.0,0.11455555260181427,0.03759999945759773,0.03252222388982773,0.045944444835186005,0.21185556054115295,0.2718999981880188,0.14007778465747833,0.14554443955421448
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7548.jpeg,cast_ok_0_7548.jpeg,train,0,OK,142.5997314453125,63.71110153198242,0.0,255.0,156.0,111.0,190.0,79.0,0.12537777423858643,0.034122221171855927,0.04302222281694412,0.10793333500623703,0.21386666595935822,0.23915556073188782,0.1890222281217575,0.04749999940395355
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7550.jpeg,cast_ok_0_7550.jpeg,train,0,OK,153.24012756347656,60.765804290771484,1.0,255.0,168.0,130.0,200.0,70.0,0.09448888897895813,0.0407777763903141,0.02979999966919422,0.07533333450555801,0.20990000665187836,0.24024444818496704,0.3037111163139343,0.0057444446720182896
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7557.jpeg,cast_ok_0_7557.jpeg,train,0,OK,151.7676239013672,65.81710815429688,0.0,255.0,168.0,128.0,207.0,79.0,0.11855555325746536,0.03750000149011612,0.0347222238779068,0.05530000105500221,0.210099995136261,0.2707222104072571,0.13917778432369232,0.13392221927642822
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7560.jpeg,cast_ok_0_7560.jpeg,train,0,OK,158.38046264648438,63.2411994934082,2.0,255.0,179.0,122.0,206.0,84.0,0.07632222026586533,0.05473333224654198,0.050999999046325684,0.08005555719137192,0.10502222180366516,0.24387778341770172,0.2766222357749939,0.11236666887998581
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7565.jpeg,cast_ok_0_7565.jpeg,train,0,OK,142.59864807128906,61.20143127441406,0.0,254.0,157.0,122.0,190.0,68.0,0.11821111291646957,0.04213333502411842,0.035599999129772186,0.08479999750852585,0.23954445123672485,0.251411110162735,0.21561111509799957,0.012688889168202877
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7570.jpeg,cast_ok_0_7570.jpeg,train,0,OK,154.7952117919922,66.07376861572266,0.0,255.0,170.0,136.0,210.0,74.0,0.11624444276094437,0.03618888929486275,0.03153333440423012,0.046355556696653366,0.22063332796096802,0.2626555562019348,0.13365556299686432,0.15273332595825195
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7574.jpeg,cast_ok_0_7574.jpeg,train,0,OK,151.71783447265625,61.87733840942383,1.0,255.0,173.0,124.0,200.0,76.0,0.10186666995286942,0.04313333332538605,0.03177777677774429,0.08408889174461365,0.15514443814754486,0.25566667318344116,0.318755567073822,0.009566666558384895
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7575.jpeg,cast_ok_0_7575.jpeg,train,0,OK,151.78977966308594,63.96112823486328,0.0,255.0,170.0,123.0,200.0,77.0,0.10851111263036728,0.04149999842047691,0.03231111168861389,0.08076666295528412,0.16348889470100403,0.25404444336891174,0.25540000200271606,0.06397777795791626
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7576.jpeg,cast_ok_0_7576.jpeg,train,0,OK,156.44479370117188,62.571250915527344,1.0,253.0,177.0,121.0,204.0,83.0,0.07925555855035782,0.053111109882593155,0.051544442772865295,0.0809333324432373,0.11043333262205124,0.27354443073272705,0.2904999852180481,0.06067777797579765
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7577.jpeg,cast_ok_0_7577.jpeg,train,0,OK,150.44815063476562,65.24909973144531,0.0,255.0,163.0,128.0,205.0,77.0,0.11843333393335342,0.03746666759252548,0.034699998795986176,0.05649999901652336,0.2126111090183258,0.2687999904155731,0.15086667239665985,0.12062222510576248
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7583.jpeg,cast_ok_0_7583.jpeg,train,0,OK,141.201904296875,63.4318962097168,0.0,255.0,160.0,111.0,190.0,79.0,0.12586666643619537,0.03354444354772568,0.045088887214660645,0.1088888868689537,0.18638889491558075,0.26304444670677185,0.1946333348751068,0.042544443160295486
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7587.jpeg,cast_ok_0_7587.jpeg,train,0,OK,152.36643981933594,66.38297271728516,0.0,255.0,166.0,127.0,208.0,81.0,0.1188555583357811,0.03660000115633011,0.034211110323667526,0.0624111108481884,0.1909777820110321,0.28288888931274414,0.12133333086967468,0.15272222459316254
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7588.jpeg,cast_ok_0_7588.jpeg,train,0,OK,156.47218322753906,59.2520866394043,0.0,255.0,173.0,136.0,198.0,62.0,0.08353333175182343,0.04022222384810448,0.031511109322309494,0.0692666694521904,0.16654443740844727,0.30611109733581543,0.27781111001968384,0.02500000037252903
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7589.jpeg,cast_ok_0_7589.jpeg,train,0,OK,141.9865264892578,63.6051139831543,0.0,255.0,156.0,111.0,189.0,78.0,0.12596666812896729,0.034077778458595276,0.043800000101327896,0.11047777533531189,0.21155555546283722,0.256588876247406,0.17535555362701416,0.042177777737379074
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_759.jpeg,cast_ok_0_759.jpeg,train,0,OK,152.52308654785156,64.74434661865234,0.0,255.0,171.0,123.0,203.0,80.0,0.10901111364364624,0.04107777774333954,0.03234444558620453,0.07993333041667938,0.17890000343322754,0.2088666707277298,0.2822999954223633,0.06756666302680969
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7591.jpeg,cast_ok_0_7591.jpeg,train,0,OK,141.1699676513672,63.314674377441406,0.0,255.0,156.0,111.0,189.0,78.0,0.12610000371932983,0.03381111100316048,0.04408888891339302,0.11062221974134445,0.20687778294086456,0.263188898563385,0.1736222207546234,0.041688889265060425
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7594.jpeg,cast_ok_0_7594.jpeg,train,0,OK,152.63906860351562,60.140663146972656,2.0,255.0,169.0,130.0,198.0,68.0,0.09371110796928406,0.04144444316625595,0.03002222254872322,0.07507777959108353,0.20990000665187836,0.2526000142097473,0.29330000281333923,0.003944444470107555
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7595.jpeg,cast_ok_0_7595.jpeg,train,0,OK,157.81504821777344,63.19422912597656,3.0,255.0,176.0,122.0,204.0,82.0,0.07746666669845581,0.05385555699467659,0.05203333497047424,0.0800333321094513,0.10898888856172562,0.21721111238002777,0.30808889865875244,0.10232222080230713
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7597.jpeg,cast_ok_0_7597.jpeg,train,0,OK,154.18727111816406,65.75606536865234,0.0,255.0,169.0,135.0,209.0,74.0,0.11578889191150665,0.036944445222616196,0.03191111236810684,0.04646666720509529,0.22550000250339508,0.2568555474281311,0.13898888230323792,0.14754444360733032
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7599.jpeg,cast_ok_0_7599.jpeg,train,0,OK,153.64273071289062,65.12425994873047,0.0,255.0,174.0,124.0,203.0,79.0,0.10836666822433472,0.04091111198067665,0.03255555406212807,0.07667777687311172,0.17133332788944244,0.24265556037425995,0.24896666407585144,0.07853333652019501
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_76.jpeg,cast_ok_0_76.jpeg,train,0,OK,153.3726043701172,66.3662109375,0.0,255.0,167.0,132.0,210.0,78.0,0.11649999767541885,0.039533331990242004,0.0333000011742115,0.04864444583654404,0.2215888947248459,0.26394444704055786,0.1152999997138977,0.16118888556957245
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7606.jpeg,cast_ok_0_7606.jpeg,train,0,OK,142.80418395996094,61.2271728515625,0.0,255.0,161.0,122.0,192.0,70.0,0.11664444208145142,0.04268888756632805,0.03579999879002571,0.08529999852180481,0.208155557513237,0.26046666502952576,0.23665554821491241,0.0142888892441988
C:\Users\espacegamers\Desktop\Master IAII\Cours\drive-download-20251005T182208Z-1-001\S2\Traitement d_images et vision par ordinateur_\Projet\industrial-defect-detection\data\raw\casting_data\train\ok_front\cast_ok_0_7607.jpeg,cast_ok_0_7607.jpeg,train,0,OK,141.04965209960938,60.73725509643555,0.0,255.0,158.0,121.0,189.0,68.0,0.11877777427434921,0.04149999842047691,0.03616666793823242,0.09765555709600449,0.21855555474758148,0.2542666792869568,0.22148889303207397,0.011588889174163342
